; index, empty, ペパーミント, ほうじ茶, 紅茶, ;
9,18.444,16.571,16.693,18.009,;
0,16.167,13.978,14.149,15.2,;
1,16.117,13.87,14.041,15.113,;
2,13.629,12.032,12.286,12.972,;
3,13.727,12.553,12.493,13.125,;
4,13.777,12.754,12.551,13.194,;
5,16.379,14.983,14.663,15.565,;
6,16.292,14.691,14.438,15.42,;
7,18.444,17.275,16.919,18.164,;
8,18.444,16.872,16.793,18.078,;
9,18.444,16.561,16.691,18.011,;
0,16.174,13.979,14.152,15.215,;
1,16.126,13.868,14.037,15.131,;
2,13.63,12.036,12.286,12.969,;
3,13.729,12.556,12.497,13.127,;
4,13.789,12.756,12.55,13.194,;
5,16.413,14.967,14.659,15.558,;
6,16.376,14.691,14.436,15.429,;
7,18.444,17.286,16.922,18.155,;
8,18.444,16.877,16.788,18.081,;
9,18.444,16.579,16.694,18.009,;
0,16.293,13.976,14.149,15.208,;
1,16.249,13.87,14.037,15.114,;
2,13.698,12.031,12.284,12.974,;
3,13.77,12.554,12.501,13.129,;
4,13.811,12.759,12.546,13.196,;
5,16.438,14.981,14.665,15.564,;
6,16.378,14.683,14.439,15.414,;
7,18.444,17.284,16.925,18.159,;
8,18.444,16.88,16.802,18.079,;
9,18.444,16.569,16.689,18.009,;
0,15.825,13.982,14.151,15.209,;
1,15.753,13.861,14.042,15.118,;
2,13.381,12.037,12.286,12.97,;
3,13.488,12.551,12.494,13.124,;
4,13.537,12.757,12.55,13.197,;
5,16.059,14.979,14.653,15.564,;
6,15.95,14.702,14.446,15.421,;
7,18.444,17.278,16.923,18.153,;
8,18.444,16.895,16.794,18.081,;
9,18.444,16.571,16.691,18.012,;
0,15.807,13.982,14.157,15.215,;
1,15.748,13.872,14.043,15.126,;
2,13.375,12.033,12.288,12.976,;
3,13.477,12.556,12.497,13.127,;
4,13.531,12.753,12.548,13.195,;
5,16.056,14.981,14.661,15.586,;
6,15.946,14.7,14.444,15.42,;
7,18.444,17.277,16.924,18.154,;
8,18.444,16.879,16.798,18.087,;
9,18.444,16.573,16.689,18.018,;
0,15.8,13.989,14.154,15.217,;
1,15.732,13.872,14.04,15.114,;
2,13.369,12.036,12.291,12.974,;
3,13.483,12.557,12.497,13.128,;
4,13.527,12.757,12.549,13.195,;
5,16.049,14.979,14.659,15.565,;
6,15.947,14.693,14.447,15.424,;
7,18.444,17.279,16.927,18.157,;
8,18.444,16.894,16.798,18.079,;
9,18.444,16.571,16.695,18.011,;
0,15.799,13.981,14.155,15.211,;
1,15.737,13.866,14.046,15.114,;
2,13.364,12.034,12.287,12.975,;
3,13.473,12.554,12.494,13.128,;
4,13.522,12.756,12.555,13.195,;
5,16.04,14.988,14.665,15.58,;
6,15.946,14.681,14.443,15.427,;
7,18.444,17.286,16.928,18.155,;
8,18.444,16.891,16.797,18.083,;
9,18.444,16.571,16.691,18.013,;
0,15.787,13.983,14.149,15.212,;
1,15.73,13.865,14.04,15.115,;
2,13.357,12.037,12.285,12.974,;
3,13.474,12.556,12.496,13.126,;
4,13.52,12.756,12.546,13.2,;
5,16.033,14.975,14.662,15.583,;
6,15.933,14.701,14.444,15.426,;
7,18.444,17.271,16.93,18.161,;
8,18.444,16.88,16.793,18.082,;
9,18.444,16.575,16.69,18.016,;
0,15.793,13.983,14.153,15.211,;
1,15.726,13.871,14.043,15.123,;
2,13.359,12.034,12.285,12.974,;
3,13.472,12.557,12.497,13.124,;
4,13.524,12.757,12.548,13.197,;
5,16.035,14.97,14.667,15.582,;
6,15.933,14.684,14.444,15.422,;
7,18.444,17.286,16.924,18.153,;
8,18.444,16.882,16.792,18.079,;
9,18.444,16.58,16.691,18.013,;
0,15.778,13.983,14.157,15.215,;
1,15.722,13.872,14.049,15.113,;
2,13.359,12.033,12.289,12.975,;
3,13.469,12.555,12.496,13.125,;
4,13.523,12.759,12.547,13.196,;
5,16.033,14.976,14.664,15.582,;
6,15.936,14.695,14.442,15.424,;
7,18.444,17.281,16.921,18.154,;
8,18.444,16.892,16.806,18.083,;
9,18.444,16.57,16.696,18.017,;
0,15.78,13.984,14.155,15.214,;
1,15.722,13.869,14.05,15.113,;
2,13.353,12.037,12.287,12.971,;
3,13.468,12.559,12.496,13.128,;
4,13.52,12.755,12.55,13.194,;
5,16.03,14.982,14.655,15.567,;
6,15.927,14.695,14.445,15.422,;
7,18.444,17.292,16.929,18.155,;
8,18.444,16.884,16.794,18.083,;
9,18.444,16.576,16.69,18.014,;
0,15.774,13.986,14.159,15.205,;
1,15.716,13.867,14.049,15.119,;
2,13.353,12.036,12.286,12.974,;
3,13.461,12.554,12.497,13.131,;
4,13.519,12.758,12.557,13.194,;
5,16.027,14.97,14.666,15.563,;
6,15.921,14.686,14.446,15.418,;
7,18.444,17.278,16.929,18.158,;
8,18.444,16.878,16.804,18.084,;
9,18.444,16.575,16.696,18.011,;
0,15.776,13.984,14.155,15.208,;
1,15.716,13.871,14.049,15.128,;
2,13.346,12.036,12.29,12.973,;
3,13.462,12.557,12.499,13.127,;
4,13.519,12.755,12.551,13.194,;
5,16.019,14.978,14.664,15.563,;
6,15.919,14.7,14.457,15.411,;
7,18.444,17.284,16.933,18.159,;
8,18.444,16.884,16.808,18.076,;
9,18.444,16.583,16.702,18.01,;
0,15.771,13.981,14.159,15.213,;
1,15.708,13.879,14.05,15.13,;
2,13.346,12.038,12.286,12.97,;
3,13.455,12.557,12.497,13.128,;
4,13.514,12.757,12.551,13.194,;
5,16.023,14.988,14.67,15.568,;
6,15.919,14.703,14.451,15.42,;
7,18.444,17.28,16.929,18.166,;
8,18.444,16.877,16.797,18.083,;
9,18.444,16.582,16.704,18.015,;
0,15.77,13.989,14.159,15.214,;
1,15.709,13.876,14.05,15.114,;
2,13.345,12.034,12.289,12.977,;
3,13.461,12.558,12.496,13.126,;
4,13.512,12.756,12.556,13.196,;
5,16.024,14.983,14.662,15.573,;
6,15.909,14.686,14.446,15.426,;
7,18.444,17.282,16.933,18.15,;
8,18.444,16.903,16.81,18.081,;
9,18.444,16.588,16.7,18.012,;
0,15.765,13.983,14.16,15.209,;
1,15.699,13.879,14.054,15.12,;
2,13.341,12.034,12.29,12.973,;
3,13.451,12.553,12.495,13.126,;
4,13.511,12.752,12.551,13.192,;
5,16.01,14.975,14.657,15.574,;
6,15.914,14.697,14.452,15.419,;
7,18.444,17.293,16.93,18.16,;
8,18.444,16.9,16.801,18.079,;
9,18.444,16.579,16.692,18.01,;
0,15.764,13.989,14.161,15.213,;
1,15.701,13.874,14.051,15.115,;
2,13.335,12.043,12.289,12.974,;
3,13.455,12.556,12.499,13.128,;
4,13.511,12.759,12.552,13.194,;
5,16.009,14.985,14.66,15.573,;
6,15.906,14.691,14.447,15.421,;
7,18.444,17.293,16.931,18.154,;
8,18.444,16.885,16.804,18.083,;
9,18.444,16.58,16.7,18.018,;
0,15.76,13.984,14.165,15.207,;
1,15.696,13.882,14.056,15.122,;
2,13.339,12.033,12.293,12.974,;
3,13.455,12.56,12.504,13.128,;
4,13.509,12.76,12.55,13.194,;
5,16.017,14.983,14.664,15.584,;
6,15.906,14.698,14.446,15.412,;
7,18.444,17.293,16.936,18.159,;
8,18.444,16.896,16.808,18.083,;
9,18.444,16.593,16.696,18.018,;
0,15.758,13.998,14.156,15.214,;
1,15.696,13.878,14.053,15.119,;
2,13.336,12.041,12.293,12.974,;
3,13.45,12.561,12.5,13.129,;
4,13.507,12.759,12.551,13.197,;
5,16.014,14.987,14.659,15.575,;
6,15.904,14.697,14.451,15.421,;
7,18.444,17.297,16.933,18.159,;
8,18.444,16.888,16.799,18.085,;
9,18.444,16.595,16.7,18.009,;
0,15.755,13.993,14.164,15.218,;
1,15.693,13.884,14.047,15.118,;
2,13.332,12.042,12.289,12.972,;
3,13.444,12.563,12.501,13.13,;
4,13.507,12.763,12.552,13.197,;
5,16.009,14.989,14.668,15.572,;
6,15.899,14.691,14.45,15.419,;
7,18.444,17.284,16.93,18.156,;
8,18.444,16.901,16.804,18.079,;
9,18.444,16.593,16.696,18.01,;
0,15.759,13.992,14.161,15.208,;
1,15.687,13.881,14.044,15.118,;
2,13.339,12.049,12.289,12.973,;
3,13.449,12.562,12.496,13.128,;
4,13.506,12.764,12.551,13.194,;
5,16.002,14.984,14.67,15.577,;
6,15.904,14.706,14.45,15.418,;
7,18.444,17.294,16.936,18.156,;
8,18.444,16.9,16.816,18.083,;
9,18.444,16.593,16.702,18.014,;
0,15.756,13.996,14.163,15.217,;
1,15.688,13.886,14.056,15.12,;
2,13.328,12.042,12.289,12.972,;
3,13.444,12.557,12.501,13.128,;
4,13.506,12.755,12.556,13.194,;
5,16.004,14.983,14.663,15.574,;
6,15.902,14.702,14.449,15.418,;
7,18.444,17.297,16.937,18.169,;
8,18.444,16.898,16.81,18.076,;
9,18.444,16.588,16.7,18.013,;
0,15.752,13.995,14.163,15.218,;
1,15.686,13.888,14.048,15.12,;
2,13.335,12.048,12.292,12.978,;
3,13.442,12.562,12.503,13.13,;
4,13.507,12.763,12.554,13.2,;
5,16.007,14.987,14.669,15.564,;
6,15.897,14.713,14.448,15.425,;
7,18.444,17.287,16.935,18.162,;
8,18.444,16.908,16.805,18.082,;
9,18.444,16.594,16.704,18.013,;
0,15.746,14.009,14.164,15.211,;
1,15.684,13.896,14.058,15.118,;
2,13.333,12.045,12.293,12.976,;
3,13.444,12.564,12.501,13.127,;
4,13.502,12.757,12.557,13.193,;
5,16.008,14.984,14.672,15.565,;
6,15.891,14.704,14.452,15.419,;
7,18.444,17.298,16.937,18.162,;
8,18.444,16.894,16.809,18.075,;
9,18.444,16.599,16.703,18.014,;
0,15.748,14.004,14.166,15.209,;
1,15.686,13.888,14.059,15.115,;
2,13.331,12.045,12.291,12.973,;
3,13.442,12.566,12.497,13.127,;
4,13.506,12.763,12.555,13.198,;
5,15.998,14.988,14.667,15.586,;
6,15.901,14.703,14.457,15.43,;
7,18.444,17.291,16.938,18.161,;
8,18.444,16.897,16.806,18.084,;
9,18.444,16.598,16.7,18.007,;
0,15.749,14.001,14.157,15.21,;
1,15.68,13.888,14.051,15.119,;
2,13.334,12.05,12.289,12.975,;
3,13.439,12.565,12.503,13.127,;
4,13.498,12.76,12.561,13.196,;
5,15.998,14.991,14.666,15.567,;
6,15.893,14.712,14.453,15.428,;
7,18.444,17.286,16.934,18.162,;
8,18.444,16.908,16.808,18.087,;
9,18.444,16.593,16.703,18.014,;
0,15.743,13.999,14.164,15.215,;
1,15.677,13.892,14.051,15.127,;
2,13.331,12.047,12.296,12.975,;
3,13.439,12.557,12.504,13.128,;
4,13.498,12.756,12.552,13.197,;
5,15.998,14.991,14.674,15.574,;
6,15.893,14.705,14.456,15.418,;
7,18.444,17.296,16.943,18.16,;
8,18.444,16.91,16.805,18.083,;
9,18.444,16.598,16.704,18.01,;
0,15.758,14,14.158,15.214,;
1,15.68,13.893,14.053,15.122,;
2,13.33,12.045,12.296,12.975,;
3,13.439,12.561,12.495,13.128,;
4,13.498,12.761,12.552,13.198,;
5,15.994,14.987,14.67,15.577,;
6,15.895,14.695,14.454,15.42,;
7,18.444,17.297,16.941,18.16,;
8,18.444,16.916,16.808,18.076,;
9,18.444,16.593,16.704,18.018,;
0,15.744,13.995,14.165,15.211,;
1,15.683,13.895,14.06,15.12,;
2,13.327,12.05,12.294,12.97,;
3,13.439,12.564,12.503,13.129,;
4,13.502,12.764,12.553,13.198,;
5,15.998,14.987,14.67,15.576,;
6,15.893,14.703,14.451,15.424,;
7,18.444,17.299,16.937,18.162,;
8,18.444,16.896,16.805,18.079,;
9,18.444,16.594,16.705,18.015,;
0,15.744,14.004,14.166,15.217,;
1,15.68,13.892,14.056,15.129,;
2,13.329,12.052,12.293,12.97,;
3,13.438,12.565,12.502,13.127,;
4,13.492,12.761,12.56,13.199,;
5,15.995,14.993,14.67,15.574,;
6,15.896,14.685,14.452,15.423,;
7,18.444,17.289,16.944,18.152,;
8,18.444,16.914,16.804,18.083,;
9,18.444,16.598,16.701,18.009,;
0,15.746,13.997,14.168,15.211,;
1,15.68,13.884,14.058,15.122,;
2,13.329,12.05,12.29,12.969,;
3,13.441,12.566,12.499,13.131,;
4,13.497,12.764,12.556,13.197,;
5,15.997,14.985,14.67,15.582,;
6,15.894,14.698,14.453,15.419,;
7,18.444,17.297,16.937,18.156,;
8,18.444,16.896,16.812,18.084,;
9,18.444,16.594,16.703,18.016,;
0,15.752,13.999,14.167,15.214,;
1,15.676,13.888,14.058,15.127,;
2,13.323,12.042,12.29,12.97,;
3,13.436,12.567,12.504,13.125,;
4,13.492,12.758,12.552,13.197,;
5,15.988,14.983,14.673,15.573,;
6,15.889,14.697,14.459,15.409,;
7,18.444,17.293,16.939,18.155,;
8,18.444,16.898,16.806,18.086,;
9,18.444,16.593,16.708,18.011,;
0,15.746,14,14.161,15.205,;
1,15.673,13.89,14.055,15.114,;
2,13.316,12.054,12.293,12.975,;
3,13.438,12.562,12.502,13.128,;
4,13.492,12.763,12.556,13.194,;
5,15.994,14.989,14.67,15.579,;
6,15.893,14.707,14.452,15.42,;
7,18.444,17.292,16.941,18.156,;
8,18.444,16.907,16.806,18.079,;
9,18.444,16.601,16.71,18.013,;
0,15.744,14,14.168,15.209,;
1,15.677,13.883,14.058,15.131,;
2,13.324,12.05,12.293,12.974,;
3,13.436,12.56,12.502,13.13,;
4,13.492,12.76,12.554,13.197,;
5,16,14.984,14.664,15.561,;
6,15.89,14.714,14.452,15.428,;
7,18.444,17.303,16.939,18.153,;
8,18.444,16.912,16.808,18.079,;
9,18.444,16.61,16.71,18.019,;
0,15.742,14.004,14.166,15.21,;
1,15.676,13.892,14.057,15.124,;
2,13.321,12.049,12.292,12.974,;
3,13.432,12.566,12.504,13.128,;
4,13.493,12.764,12.561,13.194,;
5,15.994,14.988,14.673,15.577,;
6,15.885,14.716,14.453,15.419,;
7,18.444,17.306,16.944,18.162,;
8,18.444,16.924,16.812,18.079,;
9,18.444,16.601,16.703,18.016,;
0,15.737,14.004,14.167,15.212,;
1,15.676,13.896,14.057,15.127,;
2,13.317,12.053,12.296,12.975,;
3,13.434,12.566,12.501,13.127,;
4,13.488,12.759,12.556,13.195,;
5,15.994,14.987,14.675,15.577,;
6,15.889,14.717,14.454,15.418,;
7,18.444,17.304,16.942,18.155,;
8,18.444,16.918,16.819,18.075,;
9,18.444,16.604,16.709,18.007,;
0,15.736,14.008,14.167,15.216,;
1,15.677,13.893,14.056,15.121,;
2,13.322,12.051,12.294,12.977,;
3,13.434,12.566,12.5,13.128,;
4,13.493,12.757,12.564,13.192,;
5,15.985,14.982,14.672,15.563,;
6,15.891,14.713,14.454,15.416,;
7,18.444,17.305,16.941,18.16,;
8,18.444,16.911,16.809,18.085,;
9,18.444,16.608,16.705,18.015,;
0,15.736,14.007,14.165,15.214,;
1,15.669,13.9,14.058,15.121,;
2,13.319,12.05,12.296,12.971,;
3,13.43,12.565,12.508,13.13,;
4,13.486,12.765,12.556,13.198,;
5,15.985,14.995,14.672,15.586,;
6,15.886,14.7,14.456,15.419,;
7,18.444,17.304,16.938,18.159,;
8,18.444,16.912,16.81,18.083,;
9,18.444,16.608,16.711,18.01,;
0,15.736,14.005,14.172,15.207,;
1,15.669,13.907,14.055,15.118,;
2,13.322,12.054,12.294,12.974,;
3,13.431,12.568,12.504,13.127,;
4,13.493,12.766,12.556,13.196,;
5,15.989,14.998,14.674,15.582,;
6,15.888,14.7,14.452,15.416,;
7,18.444,17.3,16.947,18.156,;
8,18.444,16.927,16.816,18.074,;
9,18.444,16.619,16.712,18.009,;
0,15.736,14.017,14.167,15.213,;
1,15.673,13.892,14.052,15.118,;
2,13.318,12.053,12.294,12.971,;
3,13.431,12.564,12.501,13.125,;
4,13.486,12.763,12.559,13.194,;
5,15.989,14.993,14.669,15.582,;
6,15.885,14.707,14.46,15.421,;
7,18.444,17.304,16.942,18.152,;
8,18.444,16.911,16.817,18.077,;
9,18.444,16.607,16.714,18.009,;
0,15.738,14.011,14.165,15.214,;
1,15.671,13.902,14.06,15.128,;
2,13.319,12.052,12.3,12.969,;
3,13.431,12.566,12.502,13.129,;
4,13.491,12.761,12.554,13.195,;
5,15.985,14.988,14.674,15.563,;
6,15.883,14.716,14.456,15.419,;
7,18.444,17.312,16.947,18.155,;
8,18.444,16.917,16.819,18.072,;
9,18.444,16.607,16.718,18.009,;
0,15.737,14.02,14.173,15.21,;
1,15.68,13.908,14.071,15.127,;
2,13.319,12.057,12.292,12.97,;
3,13.43,12.565,12.505,13.124,;
4,13.489,12.766,12.561,13.196,;
5,15.998,14.982,14.67,15.588,;
6,15.886,14.702,14.456,15.424,;
7,18.444,17.308,16.943,18.156,;
8,18.444,16.916,16.816,18.076,;
9,18.444,16.622,16.723,18.015,;
0,15.731,14.011,14.169,15.211,;
1,15.673,13.897,14.064,15.128,;
2,13.319,12.052,12.293,12.972,;
3,13.428,12.565,12.503,13.125,;
4,13.493,12.765,12.561,13.192,;
5,15.985,15,14.677,15.583,;
6,15.883,14.72,14.464,15.417,;
7,18.444,17.305,16.95,18.153,;
8,18.444,16.931,16.822,18.083,;
9,18.444,16.626,16.709,18.007,;
0,15.737,14.007,14.171,15.21,;
1,15.67,13.903,14.063,15.117,;
2,13.317,12.055,12.296,12.971,;
3,13.432,12.564,12.502,13.124,;
4,13.491,12.763,12.557,13.198,;
5,15.987,14.989,14.678,15.565,;
6,15.882,14.716,14.459,15.429,;
7,18.444,17.302,16.944,18.16,;
8,18.444,16.924,16.819,18.081,;
9,18.444,16.611,16.719,18.013,;
0,15.736,14.016,14.172,15.217,;
1,15.671,13.903,14.059,15.113,;
2,13.316,12.057,12.299,12.975,;
3,13.432,12.566,12.508,13.128,;
4,13.489,12.766,12.564,13.195,;
5,15.988,15.002,14.677,15.573,;
6,15.885,14.724,14.457,15.419,;
7,18.444,17.303,16.947,18.154,;
8,18.444,16.921,16.818,18.082,;
9,18.444,16.613,16.714,18.007,;
0,15.732,14.023,14.175,15.217,;
1,15.67,13.909,14.061,15.118,;
2,13.322,12.055,12.296,12.97,;
3,13.429,12.568,12.504,13.129,;
4,13.494,12.766,12.558,13.195,;
5,15.993,14.993,14.676,15.58,;
6,15.879,14.706,14.459,15.414,;
7,18.444,17.305,16.942,18.152,;
8,18.444,16.922,16.82,18.074,;
9,18.444,16.62,16.717,18.012,;
0,15.737,14.014,14.176,15.21,;
1,15.673,13.906,14.062,15.12,;
2,13.322,12.057,12.299,12.975,;
3,13.426,12.568,12.507,13.13,;
4,13.488,12.766,12.561,13.197,;
5,15.981,14.998,14.678,15.581,;
6,15.893,14.708,14.459,15.418,;
7,18.444,17.312,16.961,18.169,;
8,18.444,16.908,16.819,18.079,;
9,18.444,16.63,16.716,18.014,;
0,15.736,14.011,14.173,15.215,;
1,15.671,13.9,14.066,15.118,;
2,13.317,12.054,12.296,12.974,;
3,13.429,12.567,12.505,13.125,;
4,13.492,12.764,12.555,13.189,;
5,15.997,14.992,14.676,15.581,;
6,15.88,14.706,14.462,15.426,;
7,18.444,17.309,16.946,18.164,;
8,18.444,16.927,16.819,18.079,;
9,18.444,16.613,16.719,18.008,;
0,15.733,14.02,14.173,15.213,;
1,15.674,13.903,14.068,15.108,;
2,13.319,12.062,12.297,12.975,;
3,13.43,12.57,12.509,13.127,;
4,13.495,12.766,12.559,13.195,;
5,15.984,14.996,14.678,15.575,;
6,15.889,14.709,14.462,15.426,;
7,18.444,17.3,16.953,18.17,;
8,18.444,16.927,16.816,18.079,;
9,18.444,16.615,16.716,18.01,;
0,15.731,14.02,14.175,15.215,;
1,15.671,13.913,14.067,15.126,;
2,13.317,12.054,12.3,12.972,;
3,13.429,12.565,12.509,13.128,;
4,13.486,12.764,12.56,13.197,;
5,15.984,14.998,14.681,15.578,;
6,15.88,14.717,14.461,15.419,;
7,18.444,17.309,16.949,18.167,;
8,18.444,16.915,16.825,18.071,;
9,18.444,16.62,16.714,18.007,;
0,15.734,14.016,14.176,15.223,;
1,15.67,13.912,14.067,15.118,;
2,13.316,12.055,12.3,12.975,;
3,13.431,12.568,12.504,13.125,;
4,13.484,12.766,12.561,13.194,;
5,15.985,14.994,14.672,15.565,;
6,15.889,14.709,14.462,15.42,;
7,18.444,17.305,16.954,18.159,;
8,18.444,16.92,16.822,18.075,;
9,18.444,16.612,16.714,18.008,;
0,15.734,14.017,14.173,15.212,;
1,15.67,13.909,14.067,15.12,;
2,13.318,12.062,12.3,12.97,;
3,13.431,12.568,12.498,13.128,;
4,13.488,12.761,12.561,13.198,;
5,15.991,14.987,14.674,15.565,;
6,15.885,14.718,14.466,15.42,;
7,18.444,17.31,16.956,18.155,;
8,18.444,16.928,16.824,18.081,;
9,18.444,16.613,16.722,18.011,;
0,15.737,14.02,14.184,15.208,;
1,15.674,13.9,14.07,15.115,;
2,13.32,12.056,12.296,12.974,;
3,13.428,12.567,12.505,13.128,;
4,13.484,12.764,12.557,13.194,;
5,15.979,15.003,14.671,15.565,;
6,15.883,14.724,14.466,15.424,;
7,18.444,17.312,16.951,18.162,;
8,18.444,16.924,16.822,18.078,;
9,18.444,16.614,16.722,18.009,;
0,15.733,14.018,14.177,15.21,;
1,15.67,13.908,14.067,15.114,;
2,13.317,12.057,12.302,12.972,;
3,13.433,12.566,12.509,13.127,;
4,13.482,12.767,12.559,13.194,;
5,15.978,14.995,14.679,15.58,;
6,15.883,14.713,14.473,15.426,;
7,18.444,17.316,16.957,18.165,;
8,18.444,16.93,16.818,18.081,;
9,18.444,16.625,16.718,18.014,;
0,15.733,14.02,14.175,15.217,;
1,15.679,13.904,14.071,15.115,;
2,13.317,12.061,12.297,12.97,;
3,13.429,12.569,12.511,13.13,;
4,13.493,12.766,12.567,13.195,;
5,15.982,14.997,14.676,15.56,;
6,15.88,14.714,14.464,15.419,;
7,18.444,17.308,16.957,18.152,;
8,18.444,16.922,16.829,18.08,;
9,18.444,16.619,16.721,18.008,;
0,15.733,14.022,14.179,15.217,;
1,15.674,13.913,14.067,15.12,;
2,13.323,12.061,12.3,12.973,;
3,13.432,12.571,12.513,13.128,;
4,13.489,12.764,12.566,13.194,;
5,15.981,14.999,14.682,15.572,;
6,15.89,14.721,14.461,15.431,;
7,18.444,17.312,16.959,18.158,;
8,18.444,16.933,16.823,18.078,;
9,18.444,16.635,16.721,18.015,;
0,15.733,14.022,14.18,15.211,;
1,15.674,13.916,14.074,15.124,;
2,13.318,12.062,12.302,12.975,;
3,13.43,12.571,12.508,13.13,;
4,13.489,12.766,12.561,13.196,;
5,16.002,15.001,14.675,15.579,;
6,15.884,14.716,14.468,15.422,;
7,18.444,17.316,16.949,18.166,;
8,18.444,16.936,16.826,18.081,;
9,18.444,16.618,16.724,18.014,;
0,15.729,14.02,14.18,15.209,;
1,15.674,13.91,14.065,15.12,;
2,13.316,12.062,12.299,12.971,;
3,13.43,12.568,12.51,13.126,;
4,13.484,12.766,12.566,13.196,;
5,15.982,15.001,14.677,15.573,;
6,15.885,14.714,14.46,15.416,;
7,18.444,17.312,16.953,18.171,;
8,18.444,16.929,16.832,18.083,;
9,18.444,16.627,16.721,18.012,;
0,15.735,14.029,14.177,15.217,;
1,15.671,13.912,14.078,15.115,;
2,13.318,12.061,12.298,12.977,;
3,13.435,12.57,12.512,13.128,;
4,13.488,12.763,12.566,13.199,;
5,15.99,14.997,14.683,15.563,;
6,15.882,14.718,14.465,15.414,;
7,18.444,17.309,16.947,18.162,;
8,18.444,16.941,16.821,18.073,;
9,18.444,16.624,16.717,18.015,;
0,15.736,14.025,14.179,15.211,;
1,15.672,13.923,14.063,15.116,;
2,13.32,12.063,12.302,12.971,;
3,13.428,12.569,12.508,13.128,;
4,13.486,12.768,12.568,13.199,;
5,15.981,14.994,14.677,15.575,;
6,15.88,14.711,14.467,15.429,;
7,18.444,17.314,16.958,18.159,;
8,18.444,16.942,16.833,18.079,;
9,18.444,16.645,16.722,18.012,;
0,15.731,14.022,14.187,15.215,;
1,15.669,13.918,14.069,15.122,;
2,13.318,12.063,12.302,12.97,;
3,13.43,12.571,12.504,13.126,;
4,13.485,12.765,12.567,13.198,;
5,15.989,14.99,14.681,15.578,;
6,15.881,14.719,14.467,15.438,;
7,18.444,17.309,16.945,18.157,;
8,18.444,16.936,16.823,18.081,;
9,18.444,16.623,16.721,18.016,;
0,15.737,14.021,14.181,15.216,;
1,15.67,13.911,14.074,15.124,;
2,13.317,12.063,12.304,12.972,;
3,13.427,12.571,12.509,13.126,;
4,13.486,12.768,12.562,13.197,;
5,15.976,14.998,14.681,15.574,;
6,15.889,14.723,14.476,15.419,;
7,18.444,17.309,16.954,18.162,;
8,18.444,16.945,16.831,18.082,;
9,18.444,16.633,16.727,18.012,;
0,15.74,14.021,14.178,15.217,;
1,15.673,13.908,14.074,15.116,;
2,13.317,12.065,12.305,12.972,;
3,13.425,12.573,12.514,13.126,;
4,13.492,12.764,12.566,13.198,;
5,15.99,15.003,14.68,15.577,;
6,15.888,14.716,14.47,15.435,;
7,18.444,17.309,16.954,18.159,;
8,18.444,16.933,16.821,18.083,;
9,18.444,16.633,16.72,18.018,;
0,15.736,14.031,14.178,15.219,;
1,15.669,13.912,14.077,15.126,;
2,13.319,12.059,12.303,12.976,;
3,13.428,12.571,12.512,13.131,;
4,13.492,12.767,12.565,13.196,;
5,15.985,14.998,14.677,15.575,;
6,15.882,14.712,14.467,15.428,;
7,18.444,17.311,16.951,18.157,;
8,18.444,16.94,16.832,18.083,;
9,18.444,16.632,16.723,18.016,;
0,15.742,14.023,14.184,15.214,;
1,15.666,13.92,14.074,15.119,;
2,13.32,12.066,12.296,12.975,;
3,13.427,12.573,12.51,13.13,;
4,13.483,12.769,12.568,13.193,;
5,15.995,14.991,14.682,15.576,;
6,15.885,14.728,14.469,15.42,;
7,18.444,17.316,16.966,18.157,;
8,18.444,16.92,16.834,18.084,;
9,18.444,16.643,16.729,18.015,;
0,15.74,14.029,14.18,15.204,;
1,15.671,13.921,14.074,15.118,;
2,13.319,12.067,12.3,12.973,;
3,13.426,12.57,12.512,13.127,;
4,13.484,12.768,12.566,13.194,;
5,15.989,14.989,14.69,15.567,;
6,15.888,14.715,14.463,15.419,;
7,18.444,17.309,16.96,18.166,;
8,18.444,16.934,16.831,18.08,;
9,18.444,16.626,16.726,18.011,;
0,15.735,14.024,14.178,15.214,;
1,15.676,13.912,14.075,15.12,;
2,13.317,12.066,12.298,12.973,;
3,13.429,12.571,12.512,13.129,;
4,13.486,12.768,12.566,13.196,;
5,15.994,14.998,14.685,15.566,;
6,15.882,14.707,14.469,15.428,;
7,18.444,17.31,16.962,18.159,;
8,18.444,16.937,16.832,18.078,;
9,18.444,16.632,16.727,18.016,;
0,15.739,14.029,14.184,15.218,;
1,15.671,13.913,14.075,15.125,;
2,13.315,12.065,12.303,12.968,;
3,13.43,12.574,12.509,13.128,;
4,13.489,12.77,12.566,13.195,;
5,15.995,15.001,14.684,15.583,;
6,15.886,14.71,14.476,15.426,;
7,18.444,17.32,16.964,18.155,;
8,18.444,16.933,16.832,18.081,;
9,18.444,16.631,16.728,18.013,;
0,15.733,14.02,14.185,15.217,;
1,15.673,13.92,14.07,15.118,;
2,13.317,12.066,12.301,12.973,;
3,13.432,12.573,12.508,13.129,;
4,13.491,12.77,12.564,13.198,;
5,15.981,14.993,14.682,15.59,;
6,15.883,14.725,14.468,15.416,;
7,18.444,17.319,16.961,18.173,;
8,18.444,16.939,16.832,18.081,;
9,18.444,16.635,16.731,18.018,;
0,15.735,14.025,14.186,15.209,;
1,15.673,13.913,14.074,15.122,;
2,13.317,12.065,12.307,12.972,;
3,13.432,12.573,12.511,13.128,;
4,13.487,12.764,12.564,13.194,;
5,16.004,15.004,14.683,15.569,;
6,15.88,14.719,14.464,15.429,;
7,18.444,17.315,16.961,18.157,;
